label,Z,N,recipes,minimum_cells,construction,reference_stable
W159,74,85,363,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re159,75,84,397,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pr160,59,101,33,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re160,75,85,385,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pr161,59,102,30,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Nd161,60,101,40,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W161,74,87,341,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os161,76,85,408,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Nd162,60,102,37,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pm162,61,101,48,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re162,75,87,363,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os162,76,86,397,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Nd163,60,103,33,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pm163,61,102,44,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os163,76,87,385,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir163,77,86,420,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pm164,61,103,40,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir164,77,87,408,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pm165,61,104,37,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Sm165,62,103,48,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os165,76,89,363,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir165,77,88,397,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt165,78,87,432,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Sm166,62,104,44,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Eu166,63,103,56,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir166,77,89,385,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt166,78,88,420,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Sm167,62,105,40,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Eu167,63,104,52,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re167,75,92,310,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt167,78,89,408,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Sm168,62,106,37,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Eu168,63,105,48,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Gd168,64,104,61,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au168,79,89,432,7,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Eu169,63,106,44,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Gd169,64,105,56,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb169,65,104,70,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt169,78,91,385,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au169,79,90,420,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Eu170,63,107,40,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Gd170,64,106,52,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb170,65,105,65,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy170,66,104,80,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir170,77,93,341,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au170,79,91,408,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg170,80,90,444,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Gd171,64,107,48,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb171,65,106,61,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy171,66,105,75,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg171,80,91,432,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Gd172,64,108,44,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb172,65,107,56,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy172,66,106,70,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho172,67,105,85,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb173,65,108,52,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy173,66,107,65,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho173,67,106,80,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er173,68,105,96,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg173,80,93,408,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tb174,65,109,48,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy174,66,108,61,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho174,67,107,75,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er174,68,106,91,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au174,79,95,363,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy175,66,109,56,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho175,67,108,70,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er175,68,107,85,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Dy176,66,110,52,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho176,67,109,65,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er176,68,108,80,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho177,67,110,61,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er177,68,109,75,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm177,69,108,91,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ho178,67,111,56,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er178,68,110,70,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm178,69,109,85,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta178,73,105,161,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl178,81,97,385,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er179,68,111,65,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm179,69,110,80,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb179,70,109,96,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Er180,68,112,61,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm180,69,111,75,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb180,70,110,91,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm181,69,112,70,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb181,70,111,85,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tm182,69,113,65,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb182,70,112,80,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu182,71,111,96,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb183,70,113,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb184,70,114,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu184,71,113,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi184,83,101,385,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Yb185,70,115,65,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu185,71,114,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi185,83,102,374,8,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu186,71,115,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu187,71,116,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hf187,72,115,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lu188,71,117,65,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hf188,72,116,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta188,73,115,96,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hf189,72,117,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta189,73,116,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W189,74,115,108,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hf190,72,118,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta190,73,117,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta191,73,118,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta192,73,119,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W192,74,118,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta193,73,120,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W193,74,119,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ta194,73,121,65,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W194,74,120,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re194,75,119,96,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W195,74,121,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re195,75,120,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W196,74,122,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re196,75,121,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
W197,74,123,65,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re197,75,122,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os197,76,121,96,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re198,75,123,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os198,76,122,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir198,77,121,108,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Re199,75,124,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os199,76,123,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os200,76,124,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir200,77,123,96,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os201,76,125,75,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir201,77,124,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os202,76,126,70,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir202,77,125,85,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Os203,76,127,65,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir203,77,126,80,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt203,78,125,96,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir204,77,127,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt204,78,126,91,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au204,79,125,108,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ir205,77,128,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt205,78,127,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au205,79,126,102,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt206,78,128,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au206,79,127,96,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt207,78,129,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au207,79,128,91,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pt208,78,130,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au208,79,129,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au209,79,130,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg209,80,129,96,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th209,90,119,341,9,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Au210,79,131,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg210,80,130,91,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg211,80,131,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg212,80,132,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl212,81,131,96,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg213,80,133,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg214,80,134,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl214,81,133,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg215,80,135,65,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl215,81,134,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Hg216,80,136,61,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl216,81,135,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pb216,82,134,91,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl217,81,136,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pb217,82,135,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U217,92,125,320,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Tl218,81,137,65,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pb218,82,136,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pb219,82,137,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi219,83,136,91,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pb220,82,138,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi220,83,137,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U220,92,128,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi221,83,138,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np221,93,128,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu221,94,127,341,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi222,83,139,75,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu222,94,128,331,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi223,83,140,70,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Po223,84,139,85,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu223,94,129,320,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am223,95,128,352,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bi224,83,141,65,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Po224,84,140,80,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu224,94,130,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am224,95,129,341,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Po225,84,141,75,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
At225,85,140,91,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu225,94,131,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am225,95,130,331,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Po226,84,142,70,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
At226,85,141,85,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu226,94,132,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am226,95,131,320,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Po227,84,143,65,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
At227,85,142,80,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu227,94,133,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am227,95,132,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
At228,85,143,75,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np228,93,135,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am228,95,133,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
At229,85,144,70,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn230,86,144,80,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am230,95,135,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rn231,86,145,75,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am231,95,136,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm231,96,135,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np232,93,139,208,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am232,95,137,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm232,96,136,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am233,95,138,252,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk233,97,136,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am234,95,139,243,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk234,97,137,300,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ra235,88,147,85,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm235,96,139,261,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk235,97,138,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am236,95,141,225,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk236,97,139,280,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Ac237,89,148,91,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am237,95,142,217,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk237,97,140,271,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th238,90,148,102,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk238,97,141,261,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf238,98,140,290,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Th239,90,149,96,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa239,91,148,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk239,97,142,252,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf239,98,141,280,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es239,99,140,310,10,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa240,91,149,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk240,97,143,243,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es240,99,141,300,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pa241,91,150,102,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U241,92,149,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk241,97,144,234,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf241,98,143,261,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es241,99,142,290,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm241,100,141,320,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U242,92,150,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk242,97,145,225,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es242,99,143,280,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm242,100,142,310,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
U243,92,151,108,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np243,93,150,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cf243,98,145,243,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es243,99,144,271,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm243,100,143,300,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np244,93,151,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es244,99,145,261,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm244,100,144,290,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md244,101,143,320,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Np245,93,152,114,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es245,99,146,252,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm245,100,145,280,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md245,101,144,310,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am246,95,151,147,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md246,101,145,300,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Pu247,94,153,120,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am247,95,152,140,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Fm247,100,147,261,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md247,101,146,290,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am248,95,153,133,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es248,99,149,225,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md248,101,147,280,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
No248,102,146,310,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Am249,95,154,127,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es249,99,150,217,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
No249,102,147,300,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Es250,99,151,208,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
No250,102,148,290,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
No251,102,149,280,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lr251,103,148,310,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Cm252,96,156,127,12,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk252,97,155,147,12,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Lr252,103,149,300,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk253,97,156,140,12,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Md253,101,152,234,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Rf253,104,149,320,11,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
Bk254,97,157,133,12,MULTICOMPONENT_SOURCE_OCCURRENCE_ASSEMBLY,False
