element_closure_id,Z,proton_count,neutron_count_primary,electron_count,native_element_capacity,radix_cycle,radix_slot,shell_period,shell_capacity,shell_occupancy,shell_status,electron_shell_status,nuclear_closure_status,neutral_atom_closure_status,primary_isotope_id,isotope_closure_rows,qA_total_primary,tensor_carrier_support_primary,retained_write_support_primary,matter_row_allowed,natural_synthetic_boundary_status,known_match,known_match_role,promotion_status,latest_table_layer,periodic_table_scope,known_label_status,latest_export_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP094A-EZ107,107,107,178,107,126,9,11,6,18,15,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ107N178-FLOOR_PRIMARY,2,7941.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,992.6705729166666666666666666666666666666666666666666666666666666666666666666666666666666666666666662,6948.694010416666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Bh|Bohrium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Bh Bohrium,Bh Bohrium,Bh,Bohrium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ108,108,108,180,108,126,9,12,6,18,16,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ108N180-FLOOR_PRIMARY,1,8015.624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1001.953125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7013.671874999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Hs|Hassium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Hs Hassium,Hs Hassium,Hs,Hassium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ109,109,109,190,109,126,10,1,6,18,17,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ109N190-FLOOR_PRIMARY,2,8090.885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,1011.360677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7079.524739583333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Mt|Meitnerium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Mt Meitnerium,Mt Meitnerium,Mt,Meitnerium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ110,110,110,192,110,126,10,2,6,18,18,CLOSED_SHELL,FILLED_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ110N192-FLOOR_PRIMARY,2,8165.145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1020.643229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,7144.502604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Ds|Darmstadtium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ds Darmstadtium,Ds Darmstadtium,Ds,Darmstadtium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ111,111,111,194,111,126,10,3,7,8,1,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ111N194-FLOOR_PRIMARY,2,8239.406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1029.925781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7209.480468749999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Rg|Roentgenium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Rg Roentgenium,Rg Roentgenium,Rg,Roentgenium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ112,112,112,196,112,126,10,4,7,8,2,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ112N196-FLOOR_PRIMARY,1,8313.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,1039.208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7274.458333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Cn|Copernicium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Cn Copernicium,Cn Copernicium,Cn,Copernicium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ113,113,113,197,113,126,10,5,7,8,3,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ113N197-FLOOR_PRIMARY,2,8387.802083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1048.475260416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,7339.326822916666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Nh|Nihonium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Nh Nihonium,Nh Nihonium,Nh,Nihonium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ114,114,114,199,114,126,10,6,7,8,4,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ114N199-FLOOR_PRIMARY,2,8462.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1057.757812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7404.304687499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Fl|Flerovium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Fl Flerovium,Fl Flerovium,Fl,Flerovium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ115,115,115,201,115,126,10,7,7,8,5,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ115N201-FLOOR_PRIMARY,2,8536.322916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,1067.040364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7469.282552083333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Mc|Moscovium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Mc Moscovium,Mc Moscovium,Mc,Moscovium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ116,116,116,203,116,126,10,8,7,8,6,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ116N203-FLOOR_PRIMARY,1,8610.583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1076.322916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,7534.260416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Lv|Livermorium|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Lv Livermorium,Lv Livermorium,Lv,Livermorium,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ117,117,117,204,117,126,10,9,7,8,7,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ117N204-FLOOR_PRIMARY,2,8684.718749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1085.589843750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7599.128906249999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Ts|Tennessine|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Ts Tennessine,Ts Tennessine,Ts,Tennessine,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ118,118,118,206,118,126,10,10,7,8,8,CLOSED_SHELL,FILLED_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ118N206-FLOOR_PRIMARY,2,8758.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,1094.872395833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7664.106770833333333333333333333333333333333333333333333333333333333333333333333333333333333333333331,yes,KNOWN_SYNTHETIC_FRONTIER_DOWNSTREAM,Og|Oganesson|downstream_only,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,KNOWN_Z_DOWNSTREAM,QP094A,periodic,REVEALED_KNOWN_DOWNSTREAM_LABEL,Og Oganesson,Og Oganesson,Og,Oganesson,downstream_only,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ119,119,119,208,119,126,10,11,8,8,1,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ119N208-FLOOR_PRIMARY,2,8833.239583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1104.154947916666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,7729.084635416666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z119,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ120,120,120,210,120,126,10,12,8,8,2,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ120N210-FLOOR_PRIMARY,1,8907.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1113.437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7794.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z120,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ121,121,121,221,121,126,11,1,8,8,3,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ121N221-FLOOR_PRIMARY,2,8982.885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666663,1122.860677083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,7860.02473958333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z121,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ122,122,122,223,122,126,11,2,8,8,4,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ122N223-FLOOR_PRIMARY,2,9057.145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1132.143229166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,7925.002604166666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z122,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ123,123,123,225,123,126,11,3,8,8,5,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ123N225-FLOOR_PRIMARY,2,9131.406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1141.425781250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7989.980468749999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z123,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ124,124,124,227,124,126,11,4,8,8,6,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ124N227-FLOOR_PRIMARY,2,9205.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666663,1150.708333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,8054.95833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z124,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ125,125,125,229,125,126,11,5,8,8,7,OPEN_SHELL,PARTIAL_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ125N229-FLOOR_PRIMARY,2,9279.927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333330,1159.990885416666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,8119.936197916666666666666666666666666666666666666666666666666666666666666666666666666666666666666664,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z125,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP094A-EZ126,126,126,231,126,126,11,6,8,8,8,CLOSED_SHELL,FILLED_ELECTRON_SHELL_CLOSURE,CLOSED_ELEMENT_FAMILY_WRITE,CLOSED_NEUTRAL_ATOM_WRITE,QP094A-IZ126N231-FLOOR_PRIMARY,1,9354.187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999997,1169.273437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8184.914062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,yes,SAM_FRONTIER_UNKNOWN_Z119_Z126,,DOWNSTREAM_ONLY,ELEMENT_FAMILY_ALLOWED_AFTER_NUCLEAR_ATOMIC_CLOSURE,native_periodic_element_family,SAM_NATIVE_126_ELEMENT_FAMILY,SAM_FRONTIER_UNKNOWN_Z119_Z126,QP094A,periodic,SAM_FRONTIER_UNKNOWN_Z119_Z126,SAM_FRONTIER_ELEMENT_Z126,,,,native_frontier_identity,no,CR119_DOWNSTREAM_ONLY_REVEAL
