candidate_id,bin,route_combination,operator_class,route_class,partition_signature,closure_depth,q_sign,q_abs,native_charge_axis,spin_or_hand_class,color_or_owner_closure,closure_status,stability_status,M_native,surface_sign,surface_depth,surface_packet_address,S_debit_or_credit,M_observed_candidate,qA_source_support,tensor_carrier_support,retained_write_support,matter_row_allowed,known_match,promotion_status,latest_table_layer,latest_boundary_subtype,latest_matter_row_allowed,latest_promotion_status,latest_override_source,courtroom_table_layer,vault_reveal_status,vault_identity,known_identity_label,known_symbol,known_name,identity_assignment_role,known_label_used_as_construction_input,vault_reveal_source
QP093A-0186,bound_composite_rows,color_triad[3+4+6],OCTET_COMPOSITE,three_owner_color_closure,3+4+6,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2196,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.1853298611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,2196.185329861111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,2211.436616874035493827160493827160493827160493827160493827160493827160493827160493827160493827160493,276.4295771092544367283950617283950617283950617283950617283950617283950617283950617283950617283950616,1935.007039764781057098765432098765432098765432098765432098765432098765432098765432098765432098765431,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0186|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+6|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0187,bound_composite_rows,color_triad[3+4+8],GROUND_BARYON_3BODY,three_owner_color_closure,3+4+8,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,3204,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,1068.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2136.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2150.833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333332,268.8541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,1881.979166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666665,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0187|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+4+8|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0188,bound_composite_rows,color_triad[3+4+9],OCTET_COMPOSITE,three_owner_color_closure,3+4+9,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3816,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.3220486111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,3816.322048611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,3842.824285059799382716049382716049382716049382716049382716049382716049382716049382716049382716049381,480.3530356324749228395061728395061728395061728395061728395061728395061728395061728395061728395061726,3362.471249427324459876543209876543209876543209876543209876543209876543209876543209876543209876543209,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0188|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+9|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0189,bound_composite_rows,color_triad[3+4+12],OCTET_COMPOSITE,three_owner_color_closure,3+4+12,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6084,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.5134548611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111109,6084.513454861111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,6126.767020519868827160493827160493827160493827160493827160493827160493827160493827160493827160493824,765.845877564983603395061728395061728395061728395061728395061728395061728395061728395061728395061728,5360.921142954885223765432098765432098765432098765432098765432098765432098765432098765432098765432096,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0189|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+4+12|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0190,bound_composite_rows,color_triad[3+6+6],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+6,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,2916,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-1458.00,4374.00,4465.124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,558.1406249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3906.984374999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0190|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+6|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0191,bound_composite_rows,color_triad[3+6+8],OCTET_COMPOSITE,three_owner_color_closure,3+6+8,3,negative,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3924,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=1,-0.3311631944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444443,3924.331163194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,3951.583462938850308641975308641975308641975308641975308641975308641975308641975308641975308641975306,493.9479328673562885802469135802469135802469135802469135802469135802469135802469135802469135802469132,3457.635530071494020061728395061728395061728395061728395061728395061728395061728395061728395061728392,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0191|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+6+8|d=3|q=negative:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0192,bound_composite_rows,color_triad[3+6+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+9,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4536,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-2268.00,6804.00,6945.749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,868.2187499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,6077.531249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0192|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+9|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0193,bound_composite_rows,color_triad[3+6+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+6+12,0,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6804,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=3,-3402.00,10206.00,10418.62500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1302.32812500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9116.29687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0193|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+6+12|d=0|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0194,bound_composite_rows,color_triad[3+8+8],OCTET_COMPOSITE,three_owner_color_closure,3+8+8,3,negative,3,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4932,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=3,-0.8919270833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,4932.891927083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333,5035.660508897569444444444444444444444444444444444444444444444444444444444444444444444444444444444442,629.4575636121961805555555555555555555555555555555555555555555555555555555555555555555555555555555552,4406.202945285373263888888888888888888888888888888888888888888888888888888888888888888888888888888886,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0194|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+8+8|d=3|q=negative:3,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0195,bound_composite_rows,color_triad[3+8+9],OCTET_COMPOSITE,three_owner_color_closure,3+8+9,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,5544,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-1.537326388888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,5545.537326388888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,5738.090705777391975308641975308641975308641975308641975308641975308641975308641975308641975308641974,717.2613382221739969135802469135802469135802469135802469135802469135802469135802469135802469135802468,5020.829367555217978395061728395061728395061728395061728395061728395061728395061728395061728395061728,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0195|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+8+9|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0196,bound_composite_rows,color_triad[3+8+12],OCTET_COMPOSITE,three_owner_color_closure,3+8+12,3,negative,5,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,7812,negative_credit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=5,-2.166232638888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,7814.166232638888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,8085.491449049961419753086419753086419753086419753086419753086419753086419753086419753086419753086418,1010.686431131245177469135802469135802469135802469135802469135802469135802469135802469135802469135802,7074.805017918716242283950617283950617283950617283950617283950617283950617283950617283950617283950616,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0196|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=3+8+12|d=3|q=negative:5,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0197,bound_composite_rows,color_triad[3+9+9],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+9,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6156,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-4617.00,10773.00,11221.87500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1402.73437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,9819.14062500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0197|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+9+9|d=0|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0198,bound_composite_rows,color_triad[3+9+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+9+12,0,negative,6,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,8424,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=6,-6318.00,14742.00,15356.25000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1919.53125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,13436.7187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0198|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+9+12|d=0|q=negative:6,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0199,bound_composite_rows,color_triad[3+12+12],GROUND_BARYON_3BODY,three_owner_color_closure,3+12+12,0,negative,9,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,10692,negative_credit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=9,-10692.00,21384.00,22720.500000,2840.062500,19880.437500,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0199|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=3+12+12|d=0|q=negative:9,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0200,bound_composite_rows,color_triad[4+4+4],GROUND_BARYON_3BODY,three_owner_color_closure,4+4+4,0,positive,1,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_STABLE_CANDIDATE,1728,positive_debit,depth=0,GROUND_BARYON_3BODY|depth=0|q_abs=1,575.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1152.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1159.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,144.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,1014.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0200|bound_composite_rows|GROUND_BARYON_3BODY|three_owner_color_closure|p=4+4+4|d=0|q=positive:1,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0201,bound_composite_rows,color_triad[4+4+6],OCTET_COMPOSITE,three_owner_color_closure,4+4+6,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,2448,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,1.505208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,2446.494791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,2446.494791666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,305.8118489583333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,2140.682942708333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0201|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=4+4+6|d=3|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0202,bound_composite_rows,color_triad[4+4+8],OCTET_COMPOSITE,three_owner_color_closure,4+4+8,3,positive,2,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,3456,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=2,0.4583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,3455.541666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,3503.535300925925925925925925925925925925925925925925925925925925925925925925925925925925925925925927,437.9419126157407407407407407407407407407407407407407407407407407407407407407407407407407407407407409,3065.593388310185185185185185185185185185185185185185185185185185185185185185185185185185185185185186,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0202|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=4+4+8|d=3|q=positive:2,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0203,bound_composite_rows,color_triad[4+4+9],OCTET_COMPOSITE,three_owner_color_closure,4+4+9,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,4068,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,2.501302083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,4065.498697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,4065.498697916666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,508.1873372395833333333333333333333333333333333333333333333333333333333333333333333333333333333333334,3557.311360677083333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0203|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=4+4+9|d=3|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
QP093A-0204,bound_composite_rows,color_triad[4+4+12],OCTET_COMPOSITE,three_owner_color_closure,4+4+12,3,neutral,0,triadic_charge_axis,fermion_baryon_half_write,color_owner_closed,CLOSED_THREE_OWNER_WRITE,BOUND_COLOR_CLOSED_HEAVY_CANDIDATE,6336,positive_debit,depth=3,OCTET_COMPOSITE|depth=3|q_abs=0,3.895833333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,6332.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,6332.104166666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667,791.5130208333333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,5540.591145833333333333333333333333333333333333333333333333333333333333333333333333333333333333333334,yes,,BOUND_MATTER_ROW_ALLOWED,particle_candidate,,yes,BOUND_MATTER_ROW_ALLOWED,QP093A,particle,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,QP093A-0204|bound_composite_rows|OCTET_COMPOSITE|three_owner_color_closure|p=4+4+12|d=3|q=neutral:0,,,,native_identity_no_external_label,no,CR119_DOWNSTREAM_ONLY_REVEAL
